"","hour","valid_speed_count"
"1105",2024-02-16,82
"1106",2024-02-16,70
"1107",2024-02-16,94
"1108",2024-02-16,358
"1109",2024-02-16,1472
"1110",2024-02-16,2256
"1111",2024-02-16,2635
"1112",2024-02-16,2652
"1113",2024-02-16,2580
"1114",2024-02-16,2642
"1115",2024-02-16,2484
"1116",2024-02-16,2529
"1117",2024-02-16,2912
"1118",2024-02-16,2995
"1119",2024-02-16,3130
"1120",2024-02-16,2931
"1121",2024-02-16,2590
"1122",2024-02-16,1935
"1123",2024-02-16,1367
"1124",2024-02-16,949
"1125",2024-02-16,601
"1126",2024-02-16,437
"1127",2024-02-16,278
"1128",2024-02-16,182
"1129",2024-02-17,152
"1130",2024-02-17,185
"1131",2024-02-17,121
"1132",2024-02-17,304
"1133",2024-02-17,614
"1134",2024-02-17,699
"1135",2024-02-17,982
"1136",2024-02-17,1370
"1137",2024-02-17,1891
"1138",2024-02-17,2141
"1139",2024-02-17,2058
"1140",2024-02-17,2185
"1141",2024-02-17,2309
"1142",2024-02-17,2327
"1143",2024-02-17,2179
"1144",2024-02-17,2365
"1145",2024-02-17,2147
"1146",2024-02-17,1782
"1147",2024-02-17,1251
"1148",2024-02-17,814
"1149",2024-02-17,518
"1150",2024-02-17,367
"1151",2024-02-17,268
"1152",2024-02-17,197
"1153",2024-02-18,150
"1154",2024-02-18,158
"1155",2024-02-18,99
"1156",2024-02-18,176
"1157",2024-02-18,427
"1158",2024-02-18,484
"1159",2024-02-18,604
"1160",2024-02-18,842
"1161",2024-02-18,1218
"1162",2024-02-18,1618
"1163",2024-02-18,1653
"1164",2024-02-18,1960
"1165",2024-02-18,2400
"1166",2024-02-18,2272
"1167",2024-02-18,2208
"1168",2024-02-18,2203
"1169",2024-02-18,2122
"1170",2024-02-18,1586
"1171",2024-02-18,1168
"1172",2024-02-18,592
"1173",2024-02-18,437
"1174",2024-02-18,298
"1175",2024-02-18,125
"1176",2024-02-18,138
"1177",2024-02-19,121
"1178",2024-02-19,177
"1179",2024-02-19,219
"1180",2024-02-19,546
"1181",2024-02-19,1663
"1182",2024-02-19,2508
"1183",2024-02-19,2795
"1184",2024-02-19,2595
"1185",2024-02-19,2515
"1186",2024-02-19,2504
"1187",2024-02-19,2310
"1188",2024-02-19,2309
"1189",2024-02-19,2531
"1190",2024-02-19,2739
"1191",2024-02-19,2690
"1192",2024-02-19,2422
"1193",2024-02-19,2130
"1194",2024-02-19,1644
"1195",2024-02-19,1031
"1196",2024-02-19,599
"1197",2024-02-19,369
"1198",2024-02-19,328
"1199",2024-02-19,137
"1200",2024-02-19,120
"1201",2024-02-20,84
"1202",2024-02-20,89
"1203",2024-02-20,144
"1204",2024-02-20,423
"1205",2024-02-20,1568
"1206",2024-02-20,2333
"1207",2024-02-20,2786
"1208",2024-02-20,2603
"1209",2024-02-20,2535
"1210",2024-02-20,2442
"1211",2024-02-20,2299
"1212",2024-02-20,2308
"1213",2024-02-20,2390
"1214",2024-02-20,2710
"1215",2024-02-20,2802
"1216",2024-02-20,2608
"1217",2024-02-20,2135
"1218",2024-02-20,1552
"1219",2024-02-20,1047
"1220",2024-02-20,666
"1221",2024-02-20,458
"1222",2024-02-20,367
"1223",2024-02-20,152
"1224",2024-02-20,109
"1225",2024-02-21,91
"1226",2024-02-21,107
"1227",2024-02-21,154
"1228",2024-02-21,442
"1229",2024-02-21,1530
"1230",2024-02-21,2462
"1231",2024-02-21,2710
"1232",2024-02-21,2548
"1233",2024-02-21,2574
"1234",2024-02-21,2572
"1235",2024-02-21,2441
"1236",2024-02-21,2337
"1237",2024-02-21,2335
"1238",2024-02-21,2789
"1239",2024-02-21,2835
"1240",2024-02-21,2809
"1241",2024-02-21,2263
"1242",2024-02-21,1735
"1243",2024-02-21,1229
"1244",2024-02-21,801
"1245",2024-02-21,461
"1246",2024-02-21,325
"1247",2024-02-21,179
"1248",2024-02-21,98
"1249",2024-02-22,133
"1250",2024-02-22,98
"1251",2024-02-22,160
"1252",2024-02-22,452
"1253",2024-02-22,1510
"1254",2024-02-22,2410
"1255",2024-02-22,2506
"1256",2024-02-22,2535
"1257",2024-02-22,2331
"1258",2024-02-22,2369
"1259",2024-02-22,2352
"1260",2024-02-22,2451
"1261",2024-02-22,2468
"1262",2024-02-22,2688
"1263",2024-02-22,2783
"1264",2024-02-22,2615
"1265",2024-02-22,2085
"1266",2024-02-22,1650
"1267",2024-02-22,1059
"1268",2024-02-22,728
"1269",2024-02-22,439
"1270",2024-02-22,344
"1271",2024-02-22,170
"1272",2024-02-22,148
"1273",2024-02-23,115
"1274",2024-02-23,136
"1275",2024-02-23,158
"1276",2024-02-23,417
"1277",2024-02-23,1482
"1278",2024-02-23,2276
"1279",2024-02-23,2447
"1280",2024-02-23,2503
"1281",2024-02-23,2678
"1282",2024-02-23,2428
"1283",2024-02-23,2429
"1284",2024-02-23,2675
"1285",2024-02-23,2722
"1286",2024-02-23,2924
"1287",2024-02-23,2997
"1288",2024-02-23,2791
"1289",2024-02-23,2095
"1290",2024-02-23,1895
"1291",2024-02-23,1356
"1292",2024-02-23,918
"1293",2024-02-23,628
"1294",2024-02-23,497
"1295",2024-02-23,311
"1296",2024-02-23,228
"1297",2024-02-24,170
"1298",2024-02-24,142
"1299",2024-02-24,199
"1300",2024-02-24,240
"1301",2024-02-24,534
"1302",2024-02-24,716
"1303",2024-02-24,1196
"1304",2024-02-24,1370
"1305",2024-02-24,1896
"1306",2024-02-24,2144
"1307",2024-02-24,2117
"1308",2024-02-24,2277
"1309",2024-02-24,2591
"1310",2024-02-24,2504
"1311",2024-02-24,2209
"1312",2024-02-24,2377
"1313",2024-02-24,2478
"1314",2024-02-24,1889
"1315",2024-02-24,1319
"1316",2024-02-24,799
"1317",2024-02-24,543
"1318",2024-02-24,403
"1319",2024-02-24,250
"1320",2024-02-24,231
"1321",2024-02-25,151
"1322",2024-02-25,104
"1323",2024-02-25,105
"1324",2024-02-25,197
"1325",2024-02-25,390
"1326",2024-02-25,423
"1327",2024-02-25,617
"1328",2024-02-25,779
"1329",2024-02-25,1163
"1330",2024-02-25,1448
"1331",2024-02-25,1656
"1332",2024-02-25,1801
"1333",2024-02-25,2012
"1334",2024-02-25,2240
"1335",2024-02-25,2279
"1336",2024-02-25,2238
"1337",2024-02-25,2169
"1338",2024-02-25,1668
"1339",2024-02-25,1252
"1340",2024-02-25,711
"1341",2024-02-25,444
"1342",2024-02-25,292
"1343",2024-02-25,139
"1344",2024-02-25,141
"1345",2024-02-26,118
"1346",2024-02-26,150
"1347",2024-02-26,182
"1348",2024-02-26,560
"1349",2024-02-26,1106
"1350",2024-02-26,1747
"1351",2024-02-26,2813
"1352",2024-02-26,2896
"1353",2024-02-26,2612
"1354",2024-02-26,2478
"1355",2024-02-26,2397
"1356",2024-02-26,2377
"1357",2024-02-26,2414
"1358",2024-02-26,2645
"1359",2024-02-26,2747
"1360",2024-02-26,2623
"1361",2024-02-26,2194
"1362",2024-02-26,1544
"1363",2024-02-26,980
"1364",2024-02-26,618
"1365",2024-02-26,352
"1366",2024-02-26,335
"1367",2024-02-26,140
"1368",2024-02-26,106
"1369",2024-02-27,92
"1370",2024-02-27,70
"1371",2024-02-27,141
"1372",2024-02-27,402
"1373",2024-02-27,1618
"1374",2024-02-27,2592
"1375",2024-02-27,2892
"1376",2024-02-27,2924
"1377",2024-02-27,2669
"1378",2024-02-27,2456
"1379",2024-02-27,2369
"1380",2024-02-27,2392
"1381",2024-02-27,2487
"1382",2024-02-27,2927
"1383",2024-02-27,3015
"1384",2024-02-27,2715
"1385",2024-02-27,2261
"1386",2024-02-27,1716
"1387",2024-02-27,1100
"1388",2024-02-27,672
"1389",2024-02-27,449
"1390",2024-02-27,338
"1391",2024-02-27,161
"1392",2024-02-27,82
"1393",2024-02-28,105
"1394",2024-02-28,122
"1395",2024-02-28,160
"1396",2024-02-28,434
"1397",2024-02-28,1677
"1398",2024-02-28,2541
"1399",2024-02-28,2957
"1400",2024-02-28,2934
"1401",2024-02-28,2566
"1402",2024-02-28,2376
"1403",2024-02-28,2342
"1404",2024-02-28,1277
"1405",2024-02-28,2653
"1406",2024-02-28,2838
"1407",2024-02-28,2968
"1408",2024-02-28,2845
"1409",2024-02-28,2321
"1410",2024-02-28,1866
"1411",2024-02-28,995
"1412",2024-02-28,694
"1413",2024-02-28,534
"1414",2024-02-28,417
"1415",2024-02-28,173
"1416",2024-02-28,92
"1417",2024-02-29,122
"1418",2024-02-29,62
"1419",2024-02-29,160
"1420",2024-02-29,380
"1421",2024-02-29,1652
"1422",2024-02-29,2590
"1423",2024-02-29,2883
"1424",2024-02-29,2730
"1425",2024-02-29,2519
"1426",2024-02-29,2483
"1427",2024-02-29,2479
"1428",2024-02-29,2525
"1429",2024-02-29,2589
"1430",2024-02-29,2930
"1431",2024-02-29,3058
"1432",2024-02-29,2774
"1433",2024-02-29,2247
"1434",2024-02-29,1787
"1435",2024-02-29,1224
"1436",2024-02-29,835
"1437",2024-02-29,467
"1438",2024-02-29,375
"1439",2024-02-29,155
"1440",2024-02-29,139
"1441",2024-03-01,86
"1442",2024-03-01,98
"1443",2024-03-01,168
"1444",2024-03-01,448
"1445",2024-03-01,1566
"1446",2024-03-01,2322
"1447",2024-03-01,2861
"1448",2024-03-01,2756
"1449",2024-03-01,2418
"1450",2024-03-01,1961
"1451",2024-03-02,176
"1452",2024-03-02,113
"1453",2024-03-02,143
"1454",2024-03-02,271
"1455",2024-03-02,628
"1456",2024-03-02,781
"1457",2024-03-02,1027
"1458",2024-03-02,1475
"1459",2024-03-02,1760
"1460",2024-03-02,2003
"1461",2024-03-02,1914
"1462",2024-03-02,2094
"1463",2024-03-02,2229
"1464",2024-03-02,2244
"1465",2024-03-02,2208
"1466",2024-03-02,2233
"1467",2024-03-02,2051
"1468",2024-03-02,1841
"1469",2024-03-02,1182
"1470",2024-03-02,757
"1471",2024-03-02,507
"1472",2024-03-02,438
"1473",2024-03-02,283
"1474",2024-03-02,195
"1475",2024-03-03,154
"1476",2024-03-03,116
"1477",2024-03-03,93
"1478",2024-03-03,197
"1479",2024-03-03,448
"1480",2024-03-03,432
"1481",2024-03-03,530
"1482",2024-03-03,749
"1483",2024-03-03,1218
"1484",2024-03-03,1441
"1485",2024-03-03,1677
"1486",2024-03-03,1955
"1487",2024-03-03,2117
"1488",2024-03-03,1997
"1489",2024-03-03,2143
"1490",2024-03-03,2345
"1491",2024-03-03,2242
"1492",2024-03-03,1646
"1493",2024-03-03,1105
"1494",2024-03-03,696
"1495",2024-03-03,359
"1496",2024-03-03,303
"1497",2024-03-03,153
"1498",2024-03-03,152
"1499",2024-03-04,98
"1500",2024-03-04,160
"1501",2024-03-04,181
"1502",2024-03-04,505
"1503",2024-03-04,1701
"1504",2024-03-04,2311
"1505",2024-03-04,2838
"1506",2024-03-04,2643
"1507",2024-03-04,903
"1508",2024-03-04,1168
"1509",2024-03-04,2378
"1510",2024-03-04,2464
"1511",2024-03-04,2765
"1512",2024-03-04,2852
"1513",2024-03-04,2578
"1514",2024-03-04,2227
"1515",2024-03-04,1670
"1516",2024-03-04,1012
"1517",2024-03-04,662
"1518",2024-03-04,371
"1519",2024-03-04,340
"1520",2024-03-04,139
"1521",2024-03-04,110
"1522",2024-03-05,89
"1523",2024-03-05,78
"1524",2024-03-05,147
"1525",2024-03-05,435
"1526",2024-03-05,1605
"1527",2024-03-05,2482
"1528",2024-03-05,2724
"1529",2024-03-05,2575
"1530",2024-03-05,2419
"1531",2024-03-05,2364
"1532",2024-03-05,2304
"1533",2024-03-05,2364
"1534",2024-03-05,2423
"1535",2024-03-05,2686
"1536",2024-03-05,2938
"1537",2024-03-05,2568
"1538",2024-03-05,2062
"1539",2024-03-05,1648
"1540",2024-03-05,974
"1541",2024-03-05,725
"1542",2024-03-05,390
"1543",2024-03-05,309
"1544",2024-03-05,151
"1545",2024-03-05,85
"1546",2024-03-06,70
"1547",2024-03-06,92
"1548",2024-03-06,152
"1549",2024-03-06,415
"1550",2024-03-06,1625
"1551",2024-03-06,2470
"1552",2024-03-06,2809
"1553",2024-03-06,2641
"1554",2024-03-06,2567
"1555",2024-03-06,2425
"1556",2024-03-06,2375
"1557",2024-03-06,2416
"1558",2024-03-06,2532
"1559",2024-03-06,2671
"1560",2024-03-06,2902
"1561",2024-03-06,2646
"1562",2024-03-06,2383
"1563",2024-03-06,1799
"1564",2024-03-06,1131
"1565",2024-03-06,691
"1566",2024-03-06,412
"1567",2024-03-06,406
"1568",2024-03-06,159
"1569",2024-03-06,111
"1570",2024-03-07,81
"1571",2024-03-07,86
"1572",2024-03-07,132
"1573",2024-03-07,419
"1574",2024-03-07,1544
"1575",2024-03-07,2455
"1576",2024-03-07,2789
"1577",2024-03-07,2572
"1578",2024-03-07,2400
"1579",2024-03-07,2480
"1580",2024-03-07,2359
"1581",2024-03-07,2422
"1582",2024-03-07,2452
"1583",2024-03-07,2829
"1584",2024-03-07,3073
"1585",2024-03-07,2698
"1586",2024-03-07,2314
"1587",2024-03-07,1796
"1588",2024-03-07,1135
"1589",2024-03-07,723
"1590",2024-03-07,462
"1591",2024-03-07,348
"1592",2024-03-07,156
"1593",2024-03-07,88
"1594",2024-03-08,77
"1595",2024-03-08,76
"1596",2024-03-08,168
"1597",2024-03-08,377
"1598",2024-03-08,1498
"1599",2024-03-08,2380
"1600",2024-03-08,2634
"1601",2024-03-08,2703
"1602",2024-03-08,2573
"1603",2024-03-08,2474
"1604",2024-03-08,2620
"1605",2024-03-08,2685
"1606",2024-03-08,2749
"1607",2024-03-08,2910
"1608",2024-03-08,2950
"1609",2024-03-08,2946
"1610",2024-03-08,2576
"1611",2024-03-08,2076
"1612",2024-03-08,1412
"1613",2024-03-08,971
"1614",2024-03-08,591
"1615",2024-03-08,482
"1616",2024-03-08,376
"1617",2024-03-08,237
"1618",2024-03-09,167
"1619",2024-03-09,128
"1620",2024-03-09,118
"1621",2024-03-09,283
"1622",2024-03-09,585
"1623",2024-03-09,804
"1624",2024-03-09,1013
"1625",2024-03-09,1464
"1626",2024-03-09,1896
"1627",2024-03-09,2181
"1628",2024-03-09,2046
"1629",2024-03-09,2211
"1630",2024-03-09,2301
"1631",2024-03-09,2295
"1632",2024-03-09,2162
"1633",2024-03-09,2065
"1634",2024-03-09,2221
"1635",2024-03-09,1931
"1636",2024-03-09,1262
"1637",2024-03-09,989
"1638",2024-03-09,556
"1639",2024-03-09,421
"1640",2024-03-09,284
"1641",2024-03-09,179
"1642",2024-03-10,121
"1643",2024-03-10,100
"1644",2024-03-10,70
"1645",2024-03-10,179
"1646",2024-03-10,423
"1647",2024-03-10,440
"1648",2024-03-10,537
"1649",2024-03-10,765
"1650",2024-03-10,1287
"1651",2024-03-10,1575
"1652",2024-03-10,1709
"1653",2024-03-10,1868
"1654",2024-03-10,2163
"1655",2024-03-10,2205
"1656",2024-03-10,2144
"1657",2024-03-10,2105
"1658",2024-03-10,2134
"1659",2024-03-10,1722
"1660",2024-03-10,1190
"1661",2024-03-10,684
"1662",2024-03-10,475
"1663",2024-03-10,312
"1664",2024-03-10,151
"1665",2024-03-10,123
"1666",2024-03-11,92
"1667",2024-03-11,190
"1668",2024-03-11,241
"1669",2024-03-11,523
"1670",2024-03-11,1838
"1671",2024-03-11,2789
"1672",2024-03-11,2985
"1673",2024-03-11,2797
"1674",2024-03-11,2496
"1675",2024-03-11,2374
"1676",2024-03-11,2431
"1677",2024-03-11,2431
"1678",2024-03-11,2367
"1679",2024-03-11,2743
"1680",2024-03-11,2891
"1681",2024-03-11,2721
"1682",2024-03-11,2306
"1683",2024-03-11,1684
"1684",2024-03-11,1042
"1685",2024-03-11,671
"1686",2024-03-11,419
"1687",2024-03-11,323
"1688",2024-03-11,159
"1689",2024-03-11,123
"1690",2024-03-12,89
"1691",2024-03-12,76
"1692",2024-03-12,150
"1693",2024-03-12,458
"1694",2024-03-12,1742
"1695",2024-03-12,2614
"1696",2024-03-12,2887
"1697",2024-03-12,2875
"1698",2024-03-12,2633
"1699",2024-03-12,2395
"1700",2024-03-12,2363
"1701",2024-03-12,2396
"1702",2024-03-12,2479
"1703",2024-03-12,2773
"1704",2024-03-12,2910
"1705",2024-03-12,2860
"1706",2024-03-12,2265
"1707",2024-03-12,1806
"1708",2024-03-12,1152
"1709",2024-03-12,744
"1710",2024-03-12,490
"1711",2024-03-12,326
"1712",2024-03-12,145
"1713",2024-03-12,85
"1714",2024-03-13,77
"1715",2024-03-13,108
"1716",2024-03-13,141
"1717",2024-03-13,445
"1718",2024-03-13,1631
"1719",2024-03-13,2701
"1720",2024-03-13,3052
"1721",2024-03-13,3084
"1722",2024-03-13,2694
"1723",2024-03-13,2411
"1724",2024-03-13,2332
"1725",2024-03-13,2677
"1726",2024-03-13,2675
"1727",2024-03-13,2955
"1728",2024-03-13,2795
"1729",2024-03-13,2804
"1730",2024-03-13,2346
"1731",2024-03-13,1809
"1732",2024-03-13,1107
"1733",2024-03-13,734
"1734",2024-03-13,456
"1735",2024-03-13,376
"1736",2024-03-13,162
"1737",2024-03-13,115
"1738",2024-03-14,84
"1739",2024-03-14,82
"1740",2024-03-14,146
"1741",2024-03-14,454
"1742",2024-03-14,1619
"1743",2024-03-14,2653
"1744",2024-03-14,2960
"1745",2024-03-14,2914
"1746",2024-03-14,2645
"1747",2024-03-14,2460
"1748",2024-03-14,2324
"1749",2024-03-14,2377
"1750",2024-03-14,2568
"1751",2024-03-14,2991
"1752",2024-03-14,3010
"1753",2024-03-14,2918
"1754",2024-03-14,2469
"1755",2024-03-14,1941
"1756",2024-03-14,1269
"1757",2024-03-14,743
"1758",2024-03-14,438
"1759",2024-03-14,411
"1760",2024-03-14,206
"1761",2024-03-14,102
"1762",2024-03-15,6
"1763",2024-03-15,27
"1764",2024-03-15,135
"1765",2024-03-15,383
"1766",2024-03-15,1545
"1767",2024-03-15,2551
"1768",2024-03-15,2880
"1769",2024-03-15,2831
"1770",2024-03-15,2629
"1771",2024-03-15,2768
"1772",2024-03-15,2483
"1773",2024-03-15,2869
"1774",2024-03-15,2954
"1775",2024-03-15,3079
"1776",2024-03-15,3044
"1777",2024-03-15,3026
"1778",2024-03-15,2718
"1779",2024-03-15,2154
"1780",2024-03-15,1480
"1781",2024-03-15,996
"1782",2024-03-15,694
"1783",2024-03-15,502
"1784",2024-03-15,337
"1785",2024-03-15,247
"1786",2024-03-16,213
"1787",2024-03-16,127
"1788",2024-03-16,155
"1789",2024-03-16,248
"1790",2024-03-16,569
"1791",2024-03-16,851
"1792",2024-03-16,1173
"1793",2024-03-16,1850
"1794",2024-03-16,2269
"1795",2024-03-16,2307
"1796",2024-03-16,2179
"1797",2024-03-16,2403
"1798",2024-03-16,2575
"1799",2024-03-16,2627
"1800",2024-03-16,2411
"1801",2024-03-16,2510
"1802",2024-03-16,2326
"1803",2024-03-16,2067
"1804",2024-03-16,1409
"1805",2024-03-16,1153
"1806",2024-03-16,512
"1807",2024-03-16,391
"1808",2024-03-16,300
"1809",2024-03-16,172
"1810",2024-03-17,126
"1811",2024-03-17,123
"1812",2024-03-17,74
"1813",2024-03-17,173
"1814",2024-03-17,450
"1815",2024-03-17,512
"1816",2024-03-17,861
"1817",2024-03-17,1144
"1818",2024-03-17,1492
"1819",2024-03-17,1745
"1820",2024-03-17,1828
"1821",2024-03-17,1957
"1822",2024-03-17,2501
"1823",2024-03-17,2405
"1824",2024-03-17,2308
"1825",2024-03-17,2433
"1826",2024-03-17,2514
"1827",2024-03-17,1961
"1828",2024-03-17,1423
"1829",2024-03-17,809
"1830",2024-03-17,386
"1831",2024-03-17,325
"1832",2024-03-17,137
"1833",2024-03-17,122
"1834",2024-03-18,102
"1835",2024-03-18,164
"1836",2024-03-18,252
"1837",2024-03-18,595
"1838",2024-03-18,1739
"1839",2024-03-18,2714
"1840",2024-03-18,2984
"1841",2024-03-18,2941
"1842",2024-03-18,1851
"1843",2024-03-18,1382
"1844",2024-03-18,2324
"1845",2024-03-18,2521
"1846",2024-03-18,2666
"1847",2024-03-18,2806
"1848",2024-03-18,2782
"1849",2024-03-18,2756
"1850",2024-03-18,2299
"1851",2024-03-18,1731
"1852",2024-03-18,1131
"1853",2024-03-18,646
"1854",2024-03-18,405
"1855",2024-03-18,358
"1856",2024-03-18,136
"1857",2024-03-18,103
"1858",2024-03-19,83
"1859",2024-03-19,97
"1860",2024-03-19,164
"1861",2024-03-19,439
"1862",2024-03-19,1638
"1863",2024-03-19,2631
"1864",2024-03-19,3026
"1865",2024-03-19,2849
"1866",2024-03-19,2706
"1867",2024-03-19,2628
"1868",2024-03-19,2319
"1869",2024-03-19,2408
"1870",2024-03-19,2545
"1871",2024-03-19,2956
"1872",2024-03-19,2950
"1873",2024-03-19,2800
"1874",2024-03-19,2260
"1875",2024-03-19,1933
"1876",2024-03-19,1254
"1877",2024-03-19,747
"1878",2024-03-19,423
"1879",2024-03-19,340
"1880",2024-03-19,153
"1881",2024-03-19,127
"1882",2024-03-20,95
"1883",2024-03-20,86
"1884",2024-03-20,137
"1885",2024-03-20,470
"1886",2024-03-20,1652
"1887",2024-03-20,2648
"1888",2024-03-20,3018
"1889",2024-03-20,2980
"1890",2024-03-20,2598
"1891",2024-03-20,2473
"1892",2024-03-20,2374
"1893",2024-03-20,2526
"1894",2024-03-20,2728
"1895",2024-03-20,2966
"1896",2024-03-20,2949
"1897",2024-03-20,2692
"1898",2024-03-20,2375
"1899",2024-03-20,1875
"1900",2024-03-20,1136
"1901",2024-03-20,700
"1902",2024-03-20,468
"1903",2024-03-20,353
"1904",2024-03-20,156
"1905",2024-03-20,130
"1906",2024-03-21,80
"1907",2024-03-21,89
"1908",2024-03-21,156
"1909",2024-03-21,418
"1910",2024-03-21,1702
"1911",2024-03-21,2655
"1912",2024-03-21,2937
"1913",2024-03-21,2902
"1914",2024-03-21,2630
"1915",2024-03-21,2473
"1916",2024-03-21,2460
"1917",2024-03-21,2624
"1918",2024-03-21,2707
"1919",2024-03-21,2888
"1920",2024-03-21,2904
"1921",2024-03-21,2644
"1922",2024-03-21,2223
"1923",2024-03-21,1750
"1924",2024-03-21,1185
"1925",2024-03-21,762
"1926",2024-03-21,480
"1927",2024-03-21,343
"1928",2024-03-21,170
"1929",2024-03-21,136
"1930",2024-03-22,96
"1931",2024-03-22,84
"1932",2024-03-22,162
"1933",2024-03-22,440
"1934",2024-03-22,1609
"1935",2024-03-22,2532
"1936",2024-03-22,2719
"1937",2024-03-22,2736
"1938",2024-03-22,2811
"1939",2024-03-22,2519
"1940",2024-03-22,2601
"1941",2024-03-22,2704
"1942",2024-03-22,2914
"1943",2024-03-22,2977
"1944",2024-03-22,2988
"1945",2024-03-22,2939
"1946",2024-03-22,2504
"1947",2024-03-22,1956
"1948",2024-03-22,1335
"1949",2024-03-22,930
"1950",2024-03-22,593
"1951",2024-03-22,494
"1952",2024-03-22,355
"1953",2024-03-22,267
"1954",2024-03-23,129
"1955",2024-03-23,125
"1956",2024-03-23,160
"1957",2024-03-23,300
"1958",2024-03-23,585
"1959",2024-03-23,881
"1960",2024-03-23,1361
"1961",2024-03-23,1669
"1962",2024-03-23,2008
"1963",2024-03-23,2103
"1964",2024-03-23,2101
"1965",2024-03-23,2062
"1966",2024-03-23,2570
"1967",2024-03-23,2369
"1968",2024-03-23,2065
"1969",2024-03-23,2213
"1970",2024-03-23,2174
"1971",2024-03-23,1874
"1972",2024-03-23,1334
"1973",2024-03-23,822
"1974",2024-03-23,597
"1975",2024-03-23,364
"1976",2024-03-23,247
"1977",2024-03-23,204
"1978",2024-03-24,149
"1979",2024-03-24,104
"1980",2024-03-24,99
"1981",2024-03-24,158
"1982",2024-03-24,392
"1983",2024-03-24,565
"1984",2024-03-24,935
"1985",2024-03-24,1135
"1986",2024-03-24,1530
"1987",2024-03-24,1600
"1988",2024-03-24,1687
"1989",2024-03-24,1911
"1990",2024-03-24,2267
"1991",2024-03-24,2341
"1992",2024-03-24,2082
"1993",2024-03-24,2502
"1994",2024-03-24,2106
"1995",2024-03-24,1687
"1996",2024-03-24,1298
"1997",2024-03-24,702
"1998",2024-03-24,688
"1999",2024-03-24,258
"2000",2024-03-24,155
"2001",2024-03-24,149
"2002",2024-03-25,104
"2003",2024-03-25,146
"2004",2024-03-25,205
"2005",2024-03-25,540
"2006",2024-03-25,1811
"2007",2024-03-25,2796
"2008",2024-03-25,3057
"2009",2024-03-25,2821
"2010",2024-03-25,2746
"2011",2024-03-25,2586
"2012",2024-03-25,2481
"2013",2024-03-25,2499
"2014",2024-03-25,2703
"2015",2024-03-25,2818
"2016",2024-03-25,2919
"2017",2024-03-25,2634
"2018",2024-03-25,2386
"2019",2024-03-25,1734
"2020",2024-03-25,1095
"2021",2024-03-25,658
"2022",2024-03-25,459
"2023",2024-03-25,324
"2024",2024-03-25,149
"2025",2024-03-25,103
"2026",2024-03-26,80
"2027",2024-03-26,76
"2028",2024-03-26,139
"2029",2024-03-26,441
"2030",2024-03-26,1671
"2031",2024-03-26,2665
"2032",2024-03-26,2976
"2033",2024-03-26,3125
"2034",2024-03-26,2583
"2035",2024-03-26,2606
"2036",2024-03-26,2406
"2037",2024-03-26,2504
"2038",2024-03-26,2625
"2039",2024-03-26,2972
"2040",2024-03-26,2938
"2041",2024-03-26,2855
"2042",2024-03-26,2219
"2043",2024-03-26,1857
"2044",2024-03-26,1110
"2045",2024-03-26,757
"2046",2024-03-26,547
"2047",2024-03-26,341
"2048",2024-03-26,178
